Tweet ID,Date,Positive Sentiments,Neutral Sentiments,Negative Sentiments
155986770,10/14/18 14:04,0,0,-0.933333333
3988057703,10/14/18 14:00,0,0,-0.2
367750490,10/14/18 13:57,0.136363636,0,0
9.91681E+17,10/14/18 13:57,0,0,-0.066666667
43182702,10/14/18 13:55,0,0,-0.2
1.04389E+18,10/14/18 13:52,0,0,0
2918325277,10/14/18 13:52,0,0,0
2815413319,10/14/18 13:51,0,0,0
16490790,10/14/18 13:50,0,0,0
1209041552,10/14/18 13:50,0,0,-0.166666667
203941758,10/14/18 13:42,0,0,0
8.38215E+17,10/14/18 13:39,0.066666667,0,0
31758916,10/14/18 13:38,0,0,0
19018142,10/14/18 13:38,0,0,0
19440664,10/14/18 13:35,0,0,0
2288600917,10/14/18 13:35,0,0,0
7.91771E+17,10/14/18 13:35,0,0,0
9.20502E+17,10/14/18 13:30,0,0,-0.2
3013396259,10/14/18 13:29,0,0,0
8.30069E+17,10/14/18 13:29,0,0,-0.166666667
8.26284E+17,10/14/18 13:27,0,0,-0.6
204152635,10/14/18 13:23,0.1,0,0
7.35649E+17,10/14/18 13:22,0,0,-0.3
119198487,10/14/18 13:22,0,0,0
2788398650,10/14/18 13:21,0,0,0
16644866,10/14/18 13:17,0,0,-0.3
333640622,10/14/18 13:17,0.053333333,0,0
30860128,10/14/18 13:16,0.175,0,0
2934949865,10/14/18 13:15,0,0,-0.255555556
4030423694,10/14/18 13:15,0,0,-0.2
2982301241,10/14/18 13:15,0,0,-0.255555556
2897166826,10/14/18 13:15,0,0,-0.255555556
609831858,10/14/18 13:15,0,0,-0.2
2272938278,10/14/18 13:14,0,0,-0.2
22259704,10/14/18 13:14,0,0,-0.3
64903950,10/14/18 13:09,0.9,0,0
7.20345E+17,10/14/18 13:06,0.1,0,0
29803,10/14/18 13:05,0,0,0
189689466,10/14/18 13:02,0.136363636,0,0
21147750,10/14/18 13:01,0,0,-0.166666667
26031872,10/14/18 13:00,0,0,0
