Tweet ID,Date,Positive Sentiments,Neutral Sentiments,Negative Sentiments
3097601524,10/21/18 20:32,0.5,0,0
3121493558,10/21/18 20:32,0,0,-0.4
34655603,10/21/18 20:32,0,0,0
9.9362E+17,10/21/18 20:32,0,0,-0.2225
9.75598E+17,10/21/18 20:31,0,0,0
45775241,10/21/18 20:31,0,0,0
346767477,10/21/18 20:31,0,0,0
1314662034,10/21/18 20:31,0.1,0,0
7.42889E+17,10/21/18 20:30,0,0,0
8.25746E+17,10/21/18 20:30,0,0,-0.1
8.41507E+17,10/21/18 20:30,0.2,0,0
1.02556E+18,10/21/18 20:30,0,0,0
1.00075E+18,10/21/18 20:30,0.1,0,0
3835488136,10/21/18 20:30,0,0,0
8.32618E+17,10/21/18 20:30,0,0,0
128864099,10/21/18 20:30,0,0,-0.3
427346876,10/21/18 20:30,0,0,0
9.31743E+17,10/21/18 20:29,0,0,0
263563128,10/21/18 20:29,0.78,0,0
234892014,10/21/18 20:29,0.475,0,0
2699518502,10/21/18 20:29,0,0,0
1.00405E+18,10/21/18 20:29,0,0,0
3059162662,10/21/18 20:29,0,0,0
915582217,10/21/18 20:29,0,0,0
1110585727,10/21/18 20:28,0.046875,0,0
376430798,10/21/18 20:28,0,0,-0.4
9.31743E+17,10/21/18 20:28,0.7,0,0
8.42538E+17,10/21/18 20:28,0,0,0
206949993,10/21/18 20:28,0,0,-0.155
61247027,10/21/18 20:28,0,0,-0.166666667
61247027,10/21/18 20:27,0,0,-0.18125
1878683947,10/21/18 20:27,0.285714286,0,0
9.31743E+17,10/21/18 20:27,0,0,0
2273579785,10/21/18 20:27,0,0,0
1149747374,10/21/18 20:27,0.175,0,0
9.31743E+17,10/21/18 20:26,0,0,0
1404237145,10/21/18 20:26,0,0,0
9.96826E+17,10/21/18 20:26,0.166666667,0,0
2906581743,10/21/18 20:26,0.3,0,0
9.31743E+17,10/21/18 20:26,0,0,0
7.90415E+17,10/21/18 20:26,0,0,0
289537851,10/21/18 20:26,0.5,0,0
3488500097,10/21/18 20:26,0,0,0
19046392,10/21/18 20:26,0,0,0
9.31743E+17,10/21/18 20:25,0.5,0,0
604601889,10/21/18 20:25,0,0,0
3128816677,10/21/18 20:25,0,0,0
1.05338E+18,10/21/18 20:25,0.35,0,0
22694866,10/21/18 20:25,0,0,0
57000954,10/21/18 20:25,0,0,0
93933762,10/21/18 20:25,0,0,0
110799394,10/21/18 20:24,0.227272727,0,0
9.00437E+17,10/21/18 20:24,0.5,0,0
7.05332E+17,10/21/18 20:24,0.5,0,0
110799394,10/21/18 20:24,0,0,0
110799394,10/21/18 20:24,0,0,0
3409575915,10/21/18 20:24,0,0,0
110799394,10/21/18 20:24,0,0,0
110799394,10/21/18 20:24,0,0,0
285699947,10/21/18 20:24,0,0,0
285945569,10/21/18 20:24,0,0,0
2281309962,10/21/18 20:24,0,0,-0.183333333
110799394,10/21/18 20:23,0,0,0
2974499233,10/21/18 20:23,0.5,0,0
110799394,10/21/18 20:23,0.5,0,0
110799394,10/21/18 20:23,0.227272727,0,0
3473564598,10/21/18 20:23,0.1,0,0
110799394,10/21/18 20:23,0,0,0
567193941,10/21/18 20:23,0,0,0
110799394,10/21/18 20:23,0,0,0
1.00885E+18,10/21/18 20:23,0.35,0,0
282397334,10/21/18 20:23,0,0,0
390724822,10/21/18 20:23,0,0,0
9.82795E+17,10/21/18 20:23,0.35,0,0
1690956732,10/21/18 20:23,0.1,0,0
720908642,10/21/18 20:22,0.227272727,0,0
8.55114E+17,10/21/18 20:22,0.4,0,0
1.05383E+18,10/21/18 20:22,0,0,-0.175
7.52219E+17,10/21/18 20:22,0.333333333,0,0
7.5588E+17,10/21/18 20:22,0.5,0,0
375969734,10/21/18 20:22,0,0,-0.216666667
474200156,10/21/18 20:22,0.22,0,0
582757842,10/21/18 20:22,0,0,0
1.05119E+18,10/21/18 20:22,0.1,0,0
173675042,10/21/18 20:21,0,0,-0.083333333
15098000,10/21/18 20:21,0,0,0
1.01723E+18,10/21/18 20:21,0,0,0
533534273,10/21/18 20:21,0,0,0
562457667,10/21/18 20:21,0,0,0
108993687,10/21/18 20:21,0,0,0
1.03103E+18,10/21/18 20:21,0,0,0
2942344201,10/21/18 20:21,0.375,0,0
197352062,10/21/18 20:21,0,0,0
32620103,10/21/18 20:21,0,0,0
8.85295E+17,10/21/18 20:21,0,0,0
9.31735E+17,10/21/18 20:20,0.136363636,0,0
3222712334,10/21/18 20:20,0,0,0
164560690,10/21/18 20:20,0,0,0
3388322691,10/21/18 20:20,0,0,0
71283710,10/21/18 20:20,0,0,0
418162029,10/21/18 20:20,0.191666667,0,0
2718041366,10/21/18 20:20,0,0,0
1247376600,10/21/18 20:20,0.2,0,0
38293203,10/21/18 20:20,0,0,0
164560690,10/21/18 20:19,0,0,-0.066666667
1029818149,10/21/18 20:19,0.34,0,0
1.02393E+18,10/21/18 20:19,0,0,0
1.03937E+18,10/21/18 20:19,0.25,0,0
49023846,10/21/18 20:19,0,0,-0.25
2305531388,10/21/18 20:18,0.6,0,0
2891937729,10/21/18 20:18,0.192857143,0,0
7.52219E+17,10/21/18 20:18,0.5,0,0
110196333,10/21/18 20:18,0,0,0
7.50235E+17,10/21/18 20:18,0,0,0
505103352,10/21/18 20:18,0,0,0
1.0464E+18,10/21/18 20:18,0.45,0,0
1.05124E+18,10/21/18 20:18,0,0,0
182107650,10/21/18 20:18,0,0,0
1270605482,10/21/18 20:17,0.3,0,0
8.55114E+17,10/21/18 20:17,0,0,0
58040660,10/21/18 20:17,0.1,0,0
9.59244E+17,10/21/18 20:17,0,0,0
242872717,10/21/18 20:17,0,0,0
16101680,10/21/18 20:16,0.2,0,0
1.04034E+18,10/21/18 20:16,0.166666667,0,0
1.05109E+18,10/21/18 20:16,0.083333333,0,0
7.60623E+17,10/21/18 20:16,0.375,0,0
1515574993,10/21/18 20:16,0,0,0
1.03949E+18,10/21/18 20:16,0.3,0,0
9.16049E+17,10/21/18 20:16,0,0,-0.166666667
23132135,10/21/18 20:15,0,0,-0.6
9.80313E+17,10/21/18 20:15,0.2,0,0
7.15309E+17,10/21/18 20:15,0.75,0,0
70571236,10/21/18 20:15,0,0,-0.35
7.20848E+17,10/21/18 20:15,0,0,0
51068331,10/21/18 20:14,0.6,0,0
9.95741E+17,10/21/18 20:14,0.168181818,0,0
741858643,10/21/18 20:14,0,0,0
24216951,10/21/18 20:14,0.25,0,0
8.68377E+17,10/21/18 20:14,0,0,-0.6
320810786,10/21/18 20:14,0,0,0
29186774,10/21/18 20:14,0,0,0
1.03168E+18,10/21/18 20:13,0.175,0,0
8.95211E+17,10/21/18 20:13,0.35,0,0
30579914,10/21/18 20:13,0.2,0,0
1573826521,10/21/18 20:13,0.5,0,0
369250836,10/21/18 20:13,0.6,0,0
186955406,10/21/18 20:13,0,0,0
266049211,10/21/18 20:13,0,0,0
8.73972E+17,10/21/18 20:12,0.5,0,0
930773851,10/21/18 20:12,0,0,-0.2
7.47736E+17,10/21/18 20:12,0,0,0
7.09809E+17,10/21/18 20:12,0,0,0
823788722,10/21/18 20:12,0,0,0
20651061,10/21/18 20:12,0,0,0
2708077812,10/21/18 20:11,0.1125,0,0
